2019-05-02 22:28:20,331 [Worker-6: Loading available Gradle versions] INFO  c.g.t.t.d.PublishedGradleVersions - Gradle version information cache is up-to-date. Trying to read.
2019-06-26 14:03:28,368 [Worker-11: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-surefire-plugin/2.19.1/maven-surefire-plugin-2.19.1.jar
2019-06-26 14:03:28,397 [Worker-11: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-jar-plugin/2.4/maven-jar-plugin-2.4.jar
2019-06-26 14:03:28,425 [Worker-11: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-install-plugin/2.4/maven-install-plugin-2.4.jar
2019-06-26 14:03:28,452 [Worker-11: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-deploy-plugin/2.7/maven-deploy-plugin-2.7.jar
2019-06-26 14:03:28,476 [Worker-11: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-site-plugin/3.3/maven-site-plugin-3.3.jar
2019-06-26 14:03:28,505 [Worker-11: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-compiler-plugin/3.5.1/maven-compiler-plugin-3.5.1.pom
2019-06-26 14:03:28,520 [Worker-11: Importing Maven projects] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.volvo.project:TCoEFrameworkJava:17.49 @ C:\TCOE_Training\tcoeFrameworkJava_FINAL\tcoeFrameworkJava\pom.xml.
2019-06-26 14:03:29,630 [Worker-11: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven2.it.volvo.net/content/repositories/tcoe_seleniumframework/javax/transaction/jta/1.1/jta-1.1.pom
2019-06-26 14:03:30,249 [Worker-11: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://maven2.it.volvo.net/content/repositories/mvncentral/javax/transaction/jta/1.1/jta-1.1.pom
2019-06-26 14:03:30,885 [Worker-11: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven2.it.volvo.net/content/repositories/mvncentral/javax/transaction/jta/1.1/jta-1.1.pom
2019-06-26 14:03:31,832 [Worker-11: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven2.it.volvo.net/content/repositories/tcoe_seleniumframework/org/jvnet/com4j/com4j/2.1/com4j-2.1.pom
2019-06-26 14:03:32,464 [Worker-11: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://maven2.it.volvo.net/content/repositories/mvncentral/org/jvnet/com4j/com4j/2.1/com4j-2.1.pom
2019-06-26 14:03:33,105 [Worker-11: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven2.it.volvo.net/content/repositories/mvncentral/org/jvnet/com4j/com4j/2.1/com4j-2.1.pom
2019-06-26 14:03:33,839 [Worker-11: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven2.it.volvo.net/content/repositories/tcoe_seleniumframework/org/jvnet/com4j/com4j-parent/2.1/com4j-parent-2.1.pom
2019-06-26 14:03:34,547 [Worker-11: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://maven2.it.volvo.net/content/repositories/mvncentral/org/jvnet/com4j/com4j-parent/2.1/com4j-parent-2.1.pom
2019-06-26 14:03:35,198 [Worker-11: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven2.it.volvo.net/content/repositories/mvncentral/org/jvnet/com4j/com4j-parent/2.1/com4j-parent-2.1.pom
2019-06-26 14:03:35,998 [Worker-11: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven2.it.volvo.net/content/repositories/tcoe_seleniumframework/org/kohsuke/pom/6/pom-6.pom
2019-06-26 14:03:36,532 [Worker-11: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://maven2.it.volvo.net/content/repositories/mvncentral/org/kohsuke/pom/6/pom-6.pom
2019-06-26 14:03:37,160 [Worker-11: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven2.it.volvo.net/content/repositories/mvncentral/org/kohsuke/pom/6/pom-6.pom
2019-06-26 14:03:37,982 [Worker-11: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven2.it.volvo.net/content/repositories/tcoe_seleniumframework/org/testng/testng/6.11/testng-6.11.pom
2019-06-26 14:03:38,723 [Worker-11: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://maven2.it.volvo.net/content/repositories/mvncentral/org/testng/testng/6.11/testng-6.11.pom
2019-06-26 14:03:39,257 [Worker-11: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven2.it.volvo.net/content/repositories/mvncentral/org/testng/testng/6.11/testng-6.11.pom
2019-06-26 14:03:39,862 [Worker-11: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven2.it.volvo.net/content/repositories/tcoe_seleniumframework/com/beust/jcommander/1.64/jcommander-1.64.pom
2019-06-26 14:03:40,498 [Worker-11: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://maven2.it.volvo.net/content/repositories/mvncentral/com/beust/jcommander/1.64/jcommander-1.64.pom
2019-06-26 14:03:41,068 [Worker-11: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven2.it.volvo.net/content/repositories/mvncentral/com/beust/jcommander/1.64/jcommander-1.64.pom
2019-06-26 14:03:41,638 [Worker-11: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven2.it.volvo.net/content/repositories/tcoe_seleniumframework/org/yaml/snakeyaml/1.17/snakeyaml-1.17.pom
2019-06-26 14:03:42,367 [Worker-11: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://maven2.it.volvo.net/content/repositories/mvncentral/org/yaml/snakeyaml/1.17/snakeyaml-1.17.pom
2019-06-26 14:03:43,016 [Worker-11: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven2.it.volvo.net/content/repositories/mvncentral/org/yaml/snakeyaml/1.17/snakeyaml-1.17.pom
2019-06-26 14:03:43,631 [Worker-11: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven2.it.volvo.net/content/repositories/tcoe_seleniumframework/log4j/log4j/1.2.17/log4j-1.2.17.pom
2019-06-26 14:03:44,352 [Worker-11: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://maven2.it.volvo.net/content/repositories/mvncentral/log4j/log4j/1.2.17/log4j-1.2.17.pom
2019-06-26 14:03:44,929 [Worker-11: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven2.it.volvo.net/content/repositories/mvncentral/log4j/log4j/1.2.17/log4j-1.2.17.pom
2019-06-26 14:03:45,606 [Worker-11: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven2.it.volvo.net/content/repositories/tcoe_seleniumframework/org/assertj/assertj-core/3.8.0/assertj-core-3.8.0.pom
2019-06-26 14:03:46,359 [Worker-11: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://maven2.it.volvo.net/content/repositories/mvncentral/org/assertj/assertj-core/3.8.0/assertj-core-3.8.0.pom
2019-06-26 14:03:47,084 [Worker-11: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven2.it.volvo.net/content/repositories/mvncentral/org/assertj/assertj-core/3.8.0/assertj-core-3.8.0.pom
2019-06-26 14:03:47,723 [Worker-11: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven2.it.volvo.net/content/repositories/tcoe_seleniumframework/org/assertj/assertj-parent-pom/2.1.6/assertj-parent-pom-2.1.6.pom
2019-06-26 14:03:48,535 [Worker-11: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://maven2.it.volvo.net/content/repositories/mvncentral/org/assertj/assertj-parent-pom/2.1.6/assertj-parent-pom-2.1.6.pom
2019-06-26 14:03:49,206 [Worker-11: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven2.it.volvo.net/content/repositories/mvncentral/org/assertj/assertj-parent-pom/2.1.6/assertj-parent-pom-2.1.6.pom
2019-06-26 14:03:49,827 [Worker-11: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven2.it.volvo.net/content/repositories/tcoe_seleniumframework/com/aventstack/extentreports/3.1.0/extentreports-3.1.0.pom
2019-06-26 14:03:50,444 [Worker-11: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://maven2.it.volvo.net/content/repositories/mvncentral/com/aventstack/extentreports/3.1.0/extentreports-3.1.0.pom
2019-06-26 14:03:51,065 [Worker-11: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven2.it.volvo.net/content/repositories/mvncentral/com/aventstack/extentreports/3.1.0/extentreports-3.1.0.pom
2019-06-26 14:03:51,669 [Worker-11: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven2.it.volvo.net/content/repositories/tcoe_seleniumframework/org/freemarker/freemarker/2.3.23/freemarker-2.3.23.pom
2019-06-26 14:03:52,396 [Worker-11: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://maven2.it.volvo.net/content/repositories/mvncentral/org/freemarker/freemarker/2.3.23/freemarker-2.3.23.pom
2019-06-26 14:03:52,959 [Worker-11: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven2.it.volvo.net/content/repositories/mvncentral/org/freemarker/freemarker/2.3.23/freemarker-2.3.23.pom
2019-06-26 14:03:53,573 [Worker-11: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven2.it.volvo.net/content/repositories/tcoe_seleniumframework/org/sonatype/oss/oss-parent/9/oss-parent-9.pom
2019-06-26 14:03:54,188 [Worker-11: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://maven2.it.volvo.net/content/repositories/mvncentral/org/sonatype/oss/oss-parent/9/oss-parent-9.pom
2019-06-26 14:03:54,832 [Worker-11: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven2.it.volvo.net/content/repositories/mvncentral/org/sonatype/oss/oss-parent/9/oss-parent-9.pom
2019-06-26 14:03:55,639 [Worker-11: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven2.it.volvo.net/content/repositories/tcoe_seleniumframework/org/mongodb/mongodb-driver/3.3.0/mongodb-driver-3.3.0.pom
2019-06-26 14:03:56,784 [Worker-11: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://maven2.it.volvo.net/content/repositories/mvncentral/org/mongodb/mongodb-driver/3.3.0/mongodb-driver-3.3.0.pom
2019-06-26 14:03:57,324 [Worker-11: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven2.it.volvo.net/content/repositories/mvncentral/org/mongodb/mongodb-driver/3.3.0/mongodb-driver-3.3.0.pom
2019-06-26 14:03:57,932 [Worker-11: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven2.it.volvo.net/content/repositories/tcoe_seleniumframework/org/mongodb/bson/3.3.0/bson-3.3.0.pom
2019-06-26 14:03:58,661 [Worker-11: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://maven2.it.volvo.net/content/repositories/mvncentral/org/mongodb/bson/3.3.0/bson-3.3.0.pom
2019-06-26 14:03:59,220 [Worker-11: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven2.it.volvo.net/content/repositories/mvncentral/org/mongodb/bson/3.3.0/bson-3.3.0.pom
2019-06-26 14:03:59,811 [Worker-11: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven2.it.volvo.net/content/repositories/tcoe_seleniumframework/org/mongodb/mongodb-driver-core/3.3.0/mongodb-driver-core-3.3.0.pom
2019-06-26 14:04:00,543 [Worker-11: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://maven2.it.volvo.net/content/repositories/mvncentral/org/mongodb/mongodb-driver-core/3.3.0/mongodb-driver-core-3.3.0.pom
2019-06-26 14:04:01,097 [Worker-11: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven2.it.volvo.net/content/repositories/mvncentral/org/mongodb/mongodb-driver-core/3.3.0/mongodb-driver-core-3.3.0.pom
2019-06-26 14:04:01,731 [Worker-11: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven2.it.volvo.net/content/repositories/tcoe_seleniumframework/org/apache/httpcomponents/httpclient/4.5.2/httpclient-4.5.2.pom
2019-06-26 14:04:02,526 [Worker-11: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://maven2.it.volvo.net/content/repositories/mvncentral/org/apache/httpcomponents/httpclient/4.5.2/httpclient-4.5.2.pom
2019-06-26 14:04:03,178 [Worker-11: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven2.it.volvo.net/content/repositories/mvncentral/org/apache/httpcomponents/httpclient/4.5.2/httpclient-4.5.2.pom
2019-06-26 14:04:03,676 [Worker-11: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven2.it.volvo.net/content/repositories/tcoe_seleniumframework/org/apache/httpcomponents/httpcomponents-client/4.5.2/httpcomponents-client-4.5.2.pom
2019-06-26 14:04:04,410 [Worker-11: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://maven2.it.volvo.net/content/repositories/mvncentral/org/apache/httpcomponents/httpcomponents-client/4.5.2/httpcomponents-client-4.5.2.pom
2019-06-26 14:04:04,959 [Worker-11: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven2.it.volvo.net/content/repositories/mvncentral/org/apache/httpcomponents/httpcomponents-client/4.5.2/httpcomponents-client-4.5.2.pom
2019-06-26 14:04:05,770 [Worker-11: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven2.it.volvo.net/content/repositories/tcoe_seleniumframework/org/apache/httpcomponents/project/7/project-7.pom
2019-06-26 14:04:06,182 [Worker-11: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://maven2.it.volvo.net/content/repositories/mvncentral/org/apache/httpcomponents/project/7/project-7.pom
2019-06-26 14:04:06,934 [Worker-11: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven2.it.volvo.net/content/repositories/mvncentral/org/apache/httpcomponents/project/7/project-7.pom
2019-06-26 14:04:07,543 [Worker-11: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven2.it.volvo.net/content/repositories/tcoe_seleniumframework/org/apache/apache/13/apache-13.pom
2019-06-26 14:04:08,380 [Worker-11: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://maven2.it.volvo.net/content/repositories/mvncentral/org/apache/apache/13/apache-13.pom
2019-06-26 14:04:09,025 [Worker-11: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven2.it.volvo.net/content/repositories/mvncentral/org/apache/apache/13/apache-13.pom
2019-06-26 14:04:09,779 [Worker-11: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven2.it.volvo.net/content/repositories/tcoe_seleniumframework/org/apache/httpcomponents/httpcore/4.4.4/httpcore-4.4.4.pom
2019-06-26 14:04:10,570 [Worker-11: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://maven2.it.volvo.net/content/repositories/mvncentral/org/apache/httpcomponents/httpcore/4.4.4/httpcore-4.4.4.pom
2019-06-26 14:04:11,113 [Worker-11: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven2.it.volvo.net/content/repositories/mvncentral/org/apache/httpcomponents/httpcore/4.4.4/httpcore-4.4.4.pom
2019-06-26 14:04:11,720 [Worker-11: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven2.it.volvo.net/content/repositories/tcoe_seleniumframework/org/apache/httpcomponents/httpcomponents-core/4.4.4/httpcomponents-core-4.4.4.pom
2019-06-26 14:04:12,450 [Worker-11: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://maven2.it.volvo.net/content/repositories/mvncentral/org/apache/httpcomponents/httpcomponents-core/4.4.4/httpcomponents-core-4.4.4.pom
2019-06-26 14:04:13,015 [Worker-11: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven2.it.volvo.net/content/repositories/mvncentral/org/apache/httpcomponents/httpcomponents-core/4.4.4/httpcomponents-core-4.4.4.pom
2019-06-26 14:04:13,809 [Worker-11: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven2.it.volvo.net/content/repositories/tcoe_seleniumframework/commons-logging/commons-logging/1.2/commons-logging-1.2.pom
2019-06-26 14:04:14,437 [Worker-11: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://maven2.it.volvo.net/content/repositories/mvncentral/commons-logging/commons-logging/1.2/commons-logging-1.2.pom
2019-06-26 14:04:14,980 [Worker-11: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven2.it.volvo.net/content/repositories/mvncentral/commons-logging/commons-logging/1.2/commons-logging-1.2.pom
2019-06-26 14:04:15,586 [Worker-11: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven2.it.volvo.net/content/repositories/tcoe_seleniumframework/org/apache/commons/commons-parent/34/commons-parent-34.pom
2019-06-26 14:04:16,418 [Worker-11: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://maven2.it.volvo.net/content/repositories/mvncentral/org/apache/commons/commons-parent/34/commons-parent-34.pom
2019-06-26 14:04:17,069 [Worker-11: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven2.it.volvo.net/content/repositories/mvncentral/org/apache/commons/commons-parent/34/commons-parent-34.pom
2019-06-26 14:04:17,672 [Worker-11: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven2.it.volvo.net/content/repositories/tcoe_seleniumframework/commons-codec/commons-codec/1.9/commons-codec-1.9.pom
2019-06-26 14:04:18,403 [Worker-11: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://maven2.it.volvo.net/content/repositories/mvncentral/commons-codec/commons-codec/1.9/commons-codec-1.9.pom
2019-06-26 14:04:19,056 [Worker-11: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven2.it.volvo.net/content/repositories/mvncentral/commons-codec/commons-codec/1.9/commons-codec-1.9.pom
2019-06-26 14:04:19,659 [Worker-11: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven2.it.volvo.net/content/repositories/tcoe_seleniumframework/org/apache/commons/commons-parent/32/commons-parent-32.pom
2019-06-26 14:04:20,496 [Worker-11: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://maven2.it.volvo.net/content/repositories/mvncentral/org/apache/commons/commons-parent/32/commons-parent-32.pom
2019-06-26 14:04:21,142 [Worker-11: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven2.it.volvo.net/content/repositories/mvncentral/org/apache/commons/commons-parent/32/commons-parent-32.pom
2019-06-26 14:04:21,746 [Worker-11: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven2.it.volvo.net/content/repositories/tcoe_seleniumframework/org/apache/httpcomponents/httpmime/4.5.2/httpmime-4.5.2.pom
2019-06-26 14:04:22,270 [Worker-11: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://maven2.it.volvo.net/content/repositories/mvncentral/org/apache/httpcomponents/httpmime/4.5.2/httpmime-4.5.2.pom
2019-06-26 14:04:22,825 [Worker-11: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven2.it.volvo.net/content/repositories/mvncentral/org/apache/httpcomponents/httpmime/4.5.2/httpmime-4.5.2.pom
